,exists,name,pp,flags,num,accuracy,basePower,category,priority,drain,secondary,target,type,contestType,desc,shortDesc,id,fullname,effectType,gen,isNonstandard,noCopy,affectsFainted,sourceEffect,critRatio,baseMoveType,secondaries,hasSheerForce,ignoreNegativeOffensive,ignorePositiveDefensive,ignoreOffensive,ignoreDefensive,ignoreImmunity,noPPBoosts,isZ,isMax,pressureTarget,nonGhostTarget,ignoreAbility,spreadHit,forceSTAB,noSketch,maxMove,zMove,kind,condition,volatileStatus,boosts,slotCondition,status,hasCrashDamage,selfdestruct,self,heal,sleepUsable,recoil,struggleRecoil,multihit,stallingMove,breaksProtect,pseudoWeather,sideCondition,noMetronome,forceSwitch,willCrit,realMove,ignoreEvasion,thawsTarget,terrain,selfSwitch,ohko,selfBoost,damage,onTry,weather,mindBlownRecoil,overrideDefensiveStat,stealsBoosts,multiaccuracy,overrideOffensiveStat,smartTarget,onDamagePriority,overrideOffensivePokemon,tracksTarget
45,True,Overheat,5,"{'contact': 1, 'protect': 1, 'mirror': 1}",315,90,140,Special,0,,,normal,Fire,Beautiful,Lowers the user's Special Attack by 2 stages.,Lowers the user's Sp. Atk by 2.,overheat,move: Overheat,Move,3,,False,False,,1,Fire,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 140},{'basePower': 200},Move,,,,,,,,{'boosts': {'spa': -2}},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,True,Petal Dance,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'dance': 1, 'failinstruct': 1}",80,100,70,Special,0,,,randomNormal,Grass,Beautiful,"The user spends two or three turns locked into this move and becomes confused at the end of the last turn of the effect if it is not already. This move targets an opposing Pokemon at random on each turn. If the user is prevented from moving, falls asleep, becomes frozen, or the attack is not successful against the target, the effect ends without causing confusion. If this move is called by Sleep Talk, the move is used for one turn and does not confuse the user.",Lasts 2-3 turns. Confuses the user afterwards.,petaldance,move: Petal Dance,Move,1,,False,False,,1,Grass,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,{'volatileStatus': 'lockedmove'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,True,Recover,20,"{'snatch': 1, 'heal': 1}",105,True,0,Status,0,,,self,Normal,Clever,"The user restores 1/2 of its maximum HP, rounded down.",Heals the user by 50% of its max HP.,recover,move: Recover,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,,"[1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,True,Rock Smash,15,"{'contact': 1, 'protect': 1, 'mirror': 1}",249,100,20,Physical,0,,"{'chance': 50, 'boosts': {'def': -1}}",normal,Fighting,Tough,Has a 50% chance to lower the target's Defense by 1 stage.,50% chance to lower the target's Defense by 1.,rocksmash,move: Rock Smash,Move,2,,False,False,,1,Fighting,"[{'chance': 50, 'boosts': {'def': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 70},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,True,Sketch,1,"{'bypasssub': 1, 'failencore': 1, 'noassist': 1, 'failmimic': 1}",166,True,0,Status,0,,,normal,Normal,Clever,"This move is permanently replaced by the last move used by the target. The copied move has the maximum PP for that move. Fails if the target has not made a move, if the user has Transformed, or if the move is Sketch, Struggle, or any move the user knows.",Permanently copies the last move target used.,sketch,move: Sketch,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,True,False,False,,,False,False,False,True,,"{'boost': {'atk': 1, 'def': 1, 'spa': 1, 'spd': 1, 'spe': 1}}",Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,True,Sleep Talk,10,"{'nosleeptalk': 1, 'noassist': 1, 'failcopycat': 1}",214,True,0,Status,0,,,self,Normal,Cute,"One of the user's known moves, besides this move, is selected for use at random. Fails if the user is not asleep. The selected move does not have PP deducted from it, but if it currently has 0 PP it will fail to be used. This move cannot select Assist, Bide, Focus Punch, Metronome, Mirror Move, Sleep Talk, Uproar, or any two-turn move.",User must be asleep. Uses another known move.,sleeptalk,move: Sleep Talk,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'crit2'},Move,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,True,Spite,10,"{'protect': 1, 'mirror': 1, 'bypasssub': 1}",180,100,0,Status,0,,,normal,Ghost,Tough,"Causes the target's last move used to lose 2 to 5 PP, at random. Fails if the target has not made a move, if the move has 0 or 1 PP, or if it no longer knows the move.",Lowers the PP of the target's last move by 2-5.,spite,move: Spite,Move,2,,False,False,,1,Ghost,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'heal'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,True,Stockpile,10,{'snatch': 1},254,True,0,Status,0,,,self,Normal,Tough,The user's Stockpile count increases by 1. Fails if the user's Stockpile count is 3. The user's Stockpile count is reset to 0 when it is no longer active.,Raises user's Stockpile count by 1. Max 3 uses.,stockpile,move: Stockpile,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'heal'},Move,{'noCopy': True},stockpile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,True,Struggle,1,"{'contact': 1, 'protect': 1, 'noassist': 1, 'failencore': 1, 'failmimic': 1}",165,100,50,Physical,0,,,randomNormal,Normal,Tough,"Deals typeless damage to a random opposing Pokemon. If this move was successful, the user takes damage equal to 1/4 the HP lost by the target, rounded down, but not less than 1 HP, and the Rock Head Ability does not prevent this. This move is automatically used if none of the user's known moves can be selected.",User loses 1/4 the HP lost by the target.,struggle,move: Struggle,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,True,False,False,,,False,False,False,True,,,Move,,,,,,,,,,,"[1, 4]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,True,Surf,15,"{'protect': 1, 'mirror': 1, 'nonsky': 1}",57,100,95,Special,0,,,allAdjacentFoes,Water,Beautiful,Power doubles if the target is using Dive.,Hits foes. Power doubles against Dive.,surf,move: Surf,Move,1,,False,False,,1,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,True,Taunt,20,"{'protect': 1, 'bypasssub': 1}",269,100,0,Status,0,,,normal,Dark,Clever,"For 2 turns, prevents the target from using non-damaging moves.","For 2 turns, the target can't use status moves.",taunt,move: Taunt,Move,3,,False,False,,1,Dark,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'atk': 1}},Move,"{'duration': 2, 'onResidualOrder': 10, 'onResidualSubOrder': 15}",taunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,True,Teeter Dance,20,{'protect': 1},298,100,0,Status,0,,,allAdjacent,Normal,Cute,Causes the target to become confused.,Confuses adjacent Pokemon.,teeterdance,move: Teeter Dance,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spa': 1}},Move,,confusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,True,Tickle,20,"{'protect': 1, 'reflectable': 1, 'mirror': 1, 'bypasssub': 1}",321,100,0,Status,0,,,normal,Normal,Cute,Lowers the target's Attack and Defense by 1 stage.,Lowers the target's Attack and Defense by 1.,tickle,move: Tickle,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'def': 1}},Move,,,"{'atk': -1, 'def': -1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,True,Uproar,10,"{'protect': 1, 'mirror': 1, 'sound': 1, 'nosleeptalk': 1}",253,100,50,Physical,0,,,randomNormal,Normal,Cute,"The user spends two to five turns locked into this move. This move targets an opposing Pokemon at random on each turn. During effect, no active Pokemon can fall asleep by any means, and Pokemon that are already asleep wake up as their turn starts or at the end of each turn, including the last one. If the user is prevented from moving or the attack is not successful against the target during one of the turns, the effect ends.",Lasts 2-5 turns. Active Pokemon cannot sleep.,uproar,move: Uproar,Move,3,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,"{'onResidualOrder': 10, 'onResidualSubOrder': 11, 'onLockMove': 'uproar'}",,,,,,,{'volatileStatus': 'uproar'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,True,Vine Whip,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",22,100,35,Special,0,,,normal,Grass,Cool,No additional effect.,No additional effect.,vinewhip,move: Vine Whip,Move,1,,False,False,,1,Grass,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,True,Volt Tackle,15,"{'contact': 1, 'protect': 1, 'mirror': 1}",344,100,120,Special,0,,,normal,Electric,Cool,"If the target lost HP, the user takes recoil damage equal to 1/3 the HP lost by the target, rounded down, but not less than 1 HP.",Has 1/3 recoil.,volttackle,move: Volt Tackle,Move,3,,False,False,,1,Electric,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 140},{'basePower': 190},Move,,,,,,,,,,,"[1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,Waterfall,15,"{'contact': 1, 'protect': 1, 'mirror': 1}",127,100,80,Special,0,,,normal,Water,Tough,No additional effect.,No additional effect.,waterfall,move: Waterfall,Move,1,,False,False,,1,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,True,Weather Ball,10,"{'bullet': 1, 'protect': 1, 'mirror': 1}",311,100,50,Physical,0,,,normal,Normal,Beautiful,"Damage doubles if a weather condition is active, and this move's type changes to match. Ice type during Hail, Water type during Rain Dance, Rock type during Sandstorm, and Fire type during Sunny Day.",Damage doubles and type varies during weather.,weatherball,move: Weather Ball,Move,3,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,True,Zap Cannon,5,"{'bullet': 1, 'protect': 1, 'mirror': 1}",192,50,100,Special,0,,"{'chance': 100, 'status': 'par'}",normal,Electric,Cool,Has a 100% chance to paralyze the target.,100% chance to paralyze the target.,zapcannon,move: Zap Cannon,Move,2,,False,False,,1,Electric,"[{'chance': 100, 'status': 'par'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 180},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,True,Aromatherapy,5,"{'snatch': 1, 'distance': 1}",312,True,0,Status,0,,,allyTeam,Grass,Clever,Every Pokemon in the user's party is cured of its non-volatile status condition.,Cures the user's party of all status conditions.,aromatherapy,move: Aromatherapy,Move,3,,False,False,,1,Grass,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'heal'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,True,Bind,20,"{'contact': 1, 'protect': 1, 'mirror': 1}",20,75,15,Physical,0,,,normal,Normal,Tough,"Prevents the target from switching for two to five turns. Causes damage to the target equal to 1/16 of its maximum HP, rounded down, at the end of each turn during effect. The target can still switch out if it uses Baton Pass. The effect ends if either the user or the target leaves the field, or if the target uses Rapid Spin or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",Traps and damages the target for 2-5 turns.,bind,move: Bind,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,partiallytrapped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,True,Bone Rush,10,"{'protect': 1, 'mirror': 1}",198,80,25,Physical,0,,,normal,Ground,Tough,"Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",Hits 2-5 times in one turn.,bonerush,move: Bone Rush,Move,2,,False,False,,1,Ground,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 140},Move,,,,,,,,,,,,,"[2, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,Bullet Seed,30,"{'bullet': 1, 'protect': 1, 'mirror': 1}",331,100,10,Special,0,,,normal,Grass,Cool,"Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",Hits 2-5 times in one turn.,bulletseed,move: Bullet Seed,Move,3,,False,False,,1,Grass,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 140},Move,,,,,,,,,,,,,"[2, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,Camouflage,20,{'snatch': 1},293,True,0,Status,0,,,self,Normal,Clever,The user's type changes based on the battle terrain. Normal type on the regular Wi-Fi terrain. Fails if the type is one of the user's current types.,Changes user's type based on terrain. (Normal),camouflage,move: Camouflage,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'evasion': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,True,Clamp,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",128,75,35,Special,0,,,normal,Water,Tough,"Prevents the target from switching for two to five turns. Causes damage to the target equal to 1/16 of its maximum HP, rounded down, at the end of each turn during effect. The target can still switch out if it uses Baton Pass. The effect ends if either the user or the target leaves the field, or if the target uses Rapid Spin or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",Traps and damages the target for 2-5 turns.,clamp,move: Clamp,Move,1,,False,False,,1,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,partiallytrapped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,True,Cotton Spore,40,"{'powder': 1, 'protect': 1, 'reflectable': 1, 'mirror': 1}",178,85,0,Status,0,,,normal,Grass,Beautiful,Lowers the target's Speed by 2 stages.,Lowers the target's Speed by 2.,cottonspore,move: Cotton Spore,Move,2,,False,False,,1,Grass,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,{'spe': -2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,True,Crabhammer,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",152,85,90,Special,0,,,normal,Water,Tough,Has a higher chance for a critical hit.,High critical hit ratio.,crabhammer,move: Crabhammer,Move,1,,False,False,,2,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,Curse,10,{},174,True,0,Status,0,,,normal,???,Tough,"If the user is not a Ghost type, lowers the user's Speed by 1 stage and raises the user's Attack and Defense by 1 stage. If the user is a Ghost type, the user loses 1/2 of its maximum HP, rounded down and even if it would cause fainting, in exchange for the target losing 1/4 of its maximum HP, rounded down, at the end of each turn while it is active. If the target uses Baton Pass, the replacement will continue to be affected. Fails if there is no target or if the target is already affected or has a substitute.","Curses if Ghost, else -1 Spe, +1 Atk, +1 Def.",curse,move: Curse,Move,2,,False,False,,1,???,,False,False,False,False,False,True,False,False,False,,self,False,False,False,False,,{'effect': 'curse'},Move,"{'onResidualOrder': 10, 'onResidualSubOrder': 8}",curse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,Detect,5,"{'noassist': 1, 'failcopycat': 1}",197,True,0,Status,3,,,self,Fighting,Cool,"The user is protected from most attacks made by other Pokemon during this turn. This move has an X/65536 chance of being successful, where X starts at 65535 and halves, rounded down, each time this move is successfully used. After the fourth successful use in a row, X drops to 118 and continues with seemingly random values from 0-65535 on subsequent successful uses. X resets to 65535 if this move fails or if the user's last move used is not Detect, Endure, or Protect. Fails if the user moves last this turn.",Prevents moves from affecting the user this turn.,detect,move: Detect,Move,2,,False,False,,1,Fighting,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'evasion': 1}},Move,"{'duration': 1, 'onTryHitPriority': 3}",protect,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
